Output_Voltage,Output_Power,Optimal_Config_Label,Mod_0_G,Mod_1_G,Mod_2_G,Mod_3_G,Mod_4_G,Mod_5_G,Mod_6_G,Mod_7_G,Mod_8_G
35.0,186.66666666666666,4,500,500,1000,1000,300,100,500,900,100
39.16666666666667,208.8888888888889,4,500,500,1000,1000,300,100,500,900,100
43.333333333333336,231.11111111111111,4,500,500,1000,1000,300,100,500,900,100
47.5,253.33333333333331,4,500,500,1000,1000,300,100,500,900,100
51.66666666666667,275.55555555555554,4,500,500,1000,1000,300,100,500,900,100
55.833333333333336,297.77777777777777,4,500,500,1000,1000,300,100,500,900,100
60.0,320.0,4,500,500,1000,1000,300,100,500,900,100
64.16666666666667,342.22222222222223,4,500,500,1000,1000,300,100,500,900,100
68.33333333333334,364.44444444444446,4,500,500,1000,1000,300,100,500,900,100
72.5,386.66666666666663,4,500,500,1000,1000,300,100,500,900,100
76.66666666666667,408.8888888888889,4,500,500,1000,1000,300,100,500,900,100
80.83333333333334,431.11111111111114,4,500,500,1000,1000,300,100,500,900,100
85.0,453.3333333333333,4,500,500,1000,1000,300,100,500,900,100
89.16666666666667,475.55555555555554,4,500,500,1000,1000,300,100,500,900,100
93.33333333333334,497.7777777777778,4,500,500,1000,1000,300,100,500,900,100
97.5,520.0,4,500,500,1000,1000,300,100,500,900,100
101.66666666666667,542.2222222222222,4,500,500,1000,1000,300,100,500,900,100
105.83333333333334,564.4444444444445,4,500,500,1000,1000,300,100,500,900,100
110.0,586.6666666666666,4,500,500,1000,1000,300,100,500,900,100
10.0,21.333333333333332,5,300,400,100,100,800,200,800,700,1000
14.166666666666668,30.222222222222225,5,300,400,100,100,800,200,800,700,1000
18.333333333333336,39.111111111111114,5,300,400,100,100,800,200,800,700,1000
22.5,48.0,5,300,400,100,100,800,200,800,700,1000
26.666666666666668,56.88888888888889,5,300,400,100,100,800,200,800,700,1000
30.833333333333336,65.77777777777779,5,300,400,100,100,800,200,800,700,1000
35.0,74.66666666666667,5,300,400,100,100,800,200,800,700,1000
39.16666666666667,83.55555555555557,5,300,400,100,100,800,200,800,700,1000
43.333333333333336,92.44444444444444,5,300,400,100,100,800,200,800,700,1000
47.5,101.33333333333333,5,300,400,100,100,800,200,800,700,1000
51.66666666666667,110.22222222222223,5,300,400,100,100,800,200,800,700,1000
55.833333333333336,119.11111111111111,5,300,400,100,100,800,200,800,700,1000
60.0,128.0,5,300,400,100,100,800,200,800,700,1000
64.16666666666667,136.88888888888889,5,300,400,100,100,800,200,800,700,1000
68.33333333333334,145.7777777777778,5,300,400,100,100,800,200,800,700,1000
72.5,154.66666666666666,5,300,400,100,100,800,200,800,700,1000
76.66666666666667,163.55555555555557,5,300,400,100,100,800,200,800,700,1000
80.83333333333334,172.44444444444446,5,300,400,100,100,800,200,800,700,1000
85.0,181.33333333333334,5,300,400,100,100,800,200,800,700,1000
89.16666666666667,190.22222222222223,5,300,400,100,100,800,200,800,700,1000
93.33333333333334,199.11111111111114,5,300,400,100,100,800,200,800,700,1000
97.5,208.0,5,300,400,100,100,800,200,800,700,1000
101.66666666666667,216.88888888888889,5,300,400,100,100,800,200,800,700,1000
105.83333333333334,225.7777777777778,5,300,400,100,100,800,200,800,700,1000
110.0,234.66666666666666,5,300,400,100,100,800,200,800,700,1000
10.0,48.0,0,1000,200,600,600,300,200,100,600,500
14.166666666666668,68.0,0,1000,200,600,600,300,200,100,600,500
18.333333333333336,88.00000000000001,0,1000,200,600,600,300,200,100,600,500
22.5,108.0,0,1000,200,600,600,300,200,100,600,500
26.666666666666668,128.0,0,1000,200,600,600,300,200,100,600,500
30.833333333333336,148.0,0,1000,200,600,600,300,200,100,600,500
35.0,335.0062587856714,0,1000,200,600,600,300,200,100,600,500
39.16666666666667,369.8204536919846,0,1000,200,600,600,300,200,100,600,500
43.333333333333336,403.5552252559353,0,1000,200,600,600,300,200,100,600,500
47.5,436.21052204957294,0,1000,200,600,600,300,200,100,600,500
51.66666666666667,467.7799137873587,0,1000,200,600,600,300,200,100,600,500
55.833333333333336,498.1801864514054,0,1000,200,600,600,300,200,100,600,500
60.0,527.4540827694354,0,1000,200,600,600,300,200,100,600,500
64.16666666666667,559.05164409935,0,1000,200,600,600,300,200,100,600,500
68.33333333333334,589.2867983399972,0,1000,200,600,600,300,200,100,600,500
72.5,618.0593869921056,0,1000,200,600,600,300,200,100,600,500
76.66666666666667,645.429930384927,0,1000,200,600,600,300,200,100,600,500
80.83333333333334,671.4865033647883,0,1000,200,600,600,300,200,100,600,500
85.0,696.265041630559,0,1000,200,600,600,300,200,100,600,500
89.16666666666667,719.5104135205142,0,1000,200,600,600,300,200,100,600,500
93.33333333333334,738.786108943721,0,1000,200,600,600,300,200,100,600,500
97.5,738.8970978165422,0,1000,200,600,600,300,200,100,600,500
101.66666666666667,670.30818016831,0,1000,200,600,600,300,200,100,600,500
105.83333333333334,435.1175817799961,0,1000,200,600,600,300,200,100,600,500
110.0,482.98005011938204,0,1000,200,600,600,300,200,100,600,500
10.0,45.33333333333333,0,900,100,700,500,500,200,300,700,600
14.166666666666668,64.22222222222223,0,900,100,700,500,500,200,300,700,600
18.333333333333336,83.11111111111111,0,900,100,700,500,500,200,300,700,600
22.5,289.2790452715769,0,900,100,700,500,500,200,300,700,600
26.666666666666668,340.06944292233464,0,900,100,700,500,500,200,300,700,600
30.833333333333336,390.6096998972845,0,900,100,700,500,500,200,300,700,600
35.0,440.06925502492277,0,900,100,700,500,500,200,300,700,600
39.16666666666667,488.3840335635946,0,900,100,700,500,500,200,300,700,600
43.333333333333336,535.5535459945077,0,900,100,700,500,500,200,300,700,600
47.5,581.5854183913904,0,900,100,700,500,500,200,300,700,600
51.66666666666667,626.421215817291,0,900,100,700,500,500,200,300,700,600
55.833333333333336,669.4296682401236,0,900,100,700,500,500,200,300,700,600
60.0,705.6170442638227,0,900,100,700,500,500,200,300,700,600
64.16666666666667,710.0301487566984,0,900,100,700,500,500,200,300,700,600
68.33333333333334,654.3839665846207,0,900,100,700,500,500,200,300,700,600
72.5,685.1583642602508,0,900,100,700,500,500,200,300,700,600
76.66666666666667,714.864971349246,0,900,100,700,500,500,200,300,700,600
80.83333333333334,743.5013276388936,0,900,100,700,500,500,200,300,700,600
85.0,771.0558343890647,0,900,100,700,500,500,200,300,700,600
89.16666666666667,797.427126885501,0,900,100,700,500,500,200,300,700,600
93.33333333333334,821.6508617547031,0,900,100,700,500,500,200,300,700,600
97.5,835.1517490281519,0,900,100,700,500,500,200,300,700,600
101.66666666666667,787.6786742383558,0,900,100,700,500,500,200,300,700,600
105.83333333333334,558.8139111257296,0,900,100,700,500,500,200,300,700,600
110.0,640.4025912009558,0,900,100,700,500,500,200,300,700,600
10.0,26.666666666666664,0,200,600,200,200,200,300,200,400,900
14.166666666666668,37.77777777777778,0,200,600,200,200,200,300,200,400,900
18.333333333333336,48.88888888888889,0,200,600,200,200,200,300,200,400,900
22.5,60.0,0,200,600,200,200,200,300,200,400,900
26.666666666666668,71.11111111111111,0,200,600,200,200,200,300,200,400,900
30.833333333333336,82.22222222222223,0,200,600,200,200,200,300,200,400,900
35.0,93.33333333333333,0,200,600,200,200,200,300,200,400,900
39.16666666666667,104.44444444444446,0,200,600,200,200,200,300,200,400,900
43.333333333333336,115.55555555555556,0,200,600,200,200,200,300,200,400,900
47.5,126.66666666666666,0,200,600,200,200,200,300,200,400,900
51.66666666666667,137.77777777777777,0,200,600,200,200,200,300,200,400,900
55.833333333333336,148.88888888888889,0,200,600,200,200,200,300,200,400,900
60.0,160.0,0,200,600,200,200,200,300,200,400,900
64.16666666666667,171.11111111111111,0,200,600,200,200,200,300,200,400,900
68.33333333333334,182.22222222222223,0,200,600,200,200,200,300,200,400,900
72.5,193.33333333333331,0,200,600,200,200,200,300,200,400,900
76.66666666666667,204.44444444444446,0,200,600,200,200,200,300,200,400,900
80.83333333333334,215.55555555555557,0,200,600,200,200,200,300,200,400,900
85.0,226.66666666666666,0,200,600,200,200,200,300,200,400,900
89.16666666666667,237.77777777777777,0,200,600,200,200,200,300,200,400,900
93.33333333333334,248.8888888888889,0,200,600,200,200,200,300,200,400,900
97.5,260.0,0,200,600,200,200,200,300,200,400,900
101.66666666666667,271.1111111111111,0,200,600,200,200,200,300,200,400,900
105.83333333333334,282.22222222222223,0,200,600,200,200,200,300,200,400,900
110.0,293.3333333333333,0,200,600,200,200,200,300,200,400,900
10.0,40.0,12,600,100,800,700,1000,300,100,500,400
14.166666666666668,56.66666666666667,12,600,100,800,700,1000,300,100,500,400
18.333333333333336,73.33333333333334,12,600,100,800,700,1000,300,100,500,400
22.5,90.0,12,600,100,800,700,1000,300,100,500,400
26.666666666666668,106.66666666666667,12,600,100,800,700,1000,300,100,500,400
30.833333333333336,123.33333333333334,12,600,100,800,700,1000,300,100,500,400
35.0,140.0,12,600,100,800,700,1000,300,100,500,400
39.16666666666667,156.66666666666669,12,600,100,800,700,1000,300,100,500,400
43.333333333333336,173.33333333333334,12,600,100,800,700,1000,300,100,500,400
47.5,190.0,12,600,100,800,700,1000,300,100,500,400
51.66666666666667,206.66666666666669,12,600,100,800,700,1000,300,100,500,400
55.833333333333336,223.33333333333334,12,600,100,800,700,1000,300,100,500,400
60.0,240.0,12,600,100,800,700,1000,300,100,500,400
64.16666666666667,256.6666666666667,12,600,100,800,700,1000,300,100,500,400
68.33333333333334,273.33333333333337,12,600,100,800,700,1000,300,100,500,400
72.5,290.0,12,600,100,800,700,1000,300,100,500,400
76.66666666666667,306.6666666666667,12,600,100,800,700,1000,300,100,500,400
80.83333333333334,323.33333333333337,12,600,100,800,700,1000,300,100,500,400
85.0,340.0,12,600,100,800,700,1000,300,100,500,400
89.16666666666667,356.6666666666667,12,600,100,800,700,1000,300,100,500,400
93.33333333333334,373.33333333333337,12,600,100,800,700,1000,300,100,500,400
97.5,390.0,12,600,100,800,700,1000,300,100,500,400
101.66666666666667,406.6666666666667,12,600,100,800,700,1000,300,100,500,400
105.83333333333334,423.33333333333337,12,600,100,800,700,1000,300,100,500,400
110.0,440.0,12,600,100,800,700,1000,300,100,500,400
10.0,50.666666666666664,0,1000,800,100,1000,100,400,800,500,200
14.166666666666668,71.77777777777779,0,1000,800,100,1000,100,400,800,500,200
18.333333333333336,92.8888888888889,0,1000,800,100,1000,100,400,800,500,200
22.5,114.0,0,1000,800,100,1000,100,400,800,500,200
26.666666666666668,135.11111111111111,0,1000,800,100,1000,100,400,800,500,200
30.833333333333336,156.22222222222223,0,1000,800,100,1000,100,400,800,500,200
35.0,418.99037823464914,0,1000,800,100,1000,100,400,800,500,200
39.16666666666667,466.3275243289609,0,1000,800,100,1000,100,400,800,500,200
43.333333333333336,513.1227122125482,0,1000,800,100,1000,100,400,800,500,200
47.5,559.3757052037698,0,1000,800,100,1000,100,400,800,500,200
51.66666666666667,605.0862484747233,0,1000,800,100,1000,100,400,800,500,200
55.833333333333336,650.253990607845,0,1000,800,100,1000,100,400,800,500,200
60.0,694.8782256028284,0,1000,800,100,1000,100,400,800,500,200
64.16666666666667,738.9570394460245,0,1000,800,100,1000,100,400,800,500,200
68.33333333333334,782.4844885838437,0,1000,800,100,1000,100,400,800,500,200
72.5,825.4412921166295,0,1000,800,100,1000,100,400,800,500,200
76.66666666666667,867.7642157425498,0,1000,800,100,1000,100,400,800,500,200
80.83333333333334,909.2458036237772,0,1000,800,100,1000,100,400,800,500,200
85.0,949.2089108923551,0,1000,800,100,1000,100,400,800,500,200
89.16666666666667,985.4741576137696,0,1000,800,100,1000,100,400,800,500,200
93.33333333333334,1011.2831514852586,0,1000,800,100,1000,100,400,800,500,200
97.5,1007.4719444987367,0,1000,800,100,1000,100,400,800,500,200
101.66666666666667,927.8249447477289,0,1000,800,100,1000,100,400,800,500,200
105.83333333333334,678.7381467049646,0,1000,800,100,1000,100,400,800,500,200
110.0,89.3219882050216,0,1000,800,100,1000,100,400,800,500,200
10.0,34.66666666666667,12,600,500,200,300,900,700,700,600,800
14.166666666666668,49.111111111111114,12,600,500,200,300,900,700,700,600,800
18.333333333333336,63.555555555555564,12,600,500,200,300,900,700,700,600,800
22.5,78.0,12,600,500,200,300,900,700,700,600,800
26.666666666666668,92.44444444444446,12,600,500,200,300,900,700,700,600,800
30.833333333333336,106.8888888888889,12,600,500,200,300,900,700,700,600,800
35.0,121.33333333333334,12,600,500,200,300,900,700,700,600,800
39.16666666666667,135.7777777777778,12,600,500,200,300,900,700,700,600,800
43.333333333333336,150.22222222222223,12,600,500,200,300,900,700,700,600,800
47.5,164.66666666666669,12,600,500,200,300,900,700,700,600,800
51.66666666666667,179.11111111111114,12,600,500,200,300,900,700,700,600,800
55.833333333333336,193.55555555555557,12,600,500,200,300,900,700,700,600,800
60.0,208.0,12,600,500,200,300,900,700,700,600,800
64.16666666666667,222.44444444444446,12,600,500,200,300,900,700,700,600,800
68.33333333333334,236.88888888888894,12,600,500,200,300,900,700,700,600,800
72.5,251.33333333333334,12,600,500,200,300,900,700,700,600,800
76.66666666666667,265.7777777777778,12,600,500,200,300,900,700,700,600,800
80.83333333333334,280.2222222222223,12,600,500,200,300,900,700,700,600,800
85.0,294.6666666666667,12,600,500,200,300,900,700,700,600,800
89.16666666666667,309.11111111111114,12,600,500,200,300,900,700,700,600,800
93.33333333333334,323.5555555555556,12,600,500,200,300,900,700,700,600,800
97.5,338.0,12,600,500,200,300,900,700,700,600,800
101.66666666666667,352.44444444444446,12,600,500,200,300,900,700,700,600,800
105.83333333333334,366.8888888888889,12,600,500,200,300,900,700,700,600,800
110.0,381.33333333333337,12,600,500,200,300,900,700,700,600,800
10.0,42.666666666666664,0,400,800,400,800,900,300,300,200,1000
14.166666666666668,60.44444444444445,0,400,800,400,800,900,300,300,200,1000
18.333333333333336,78.22222222222223,0,400,800,400,800,900,300,300,200,1000
22.5,96.0,0,400,800,400,800,900,300,300,200,1000
26.666666666666668,113.77777777777779,0,400,800,400,800,900,300,300,200,1000
30.833333333333336,131.55555555555557,0,400,800,400,800,900,300,300,200,1000
35.0,149.33333333333334,0,400,800,400,800,900,300,300,200,1000
39.16666666666667,167.11111111111114,0,400,800,400,800,900,300,300,200,1000
43.333333333333336,184.88888888888889,0,400,800,400,800,900,300,300,200,1000
47.5,202.66666666666666,0,400,800,400,800,900,300,300,200,1000
51.66666666666667,220.44444444444446,0,400,800,400,800,900,300,300,200,1000
55.833333333333336,238.22222222222223,0,400,800,400,800,900,300,300,200,1000
60.0,256.0,0,400,800,400,800,900,300,300,200,1000
64.16666666666667,763.2024387465331,0,400,800,400,800,900,300,300,200,1000
68.33333333333334,806.5634369348846,0,400,800,400,800,900,300,300,200,1000
72.5,848.4852940798054,0,400,800,400,800,900,300,300,200,1000
76.66666666666667,889.0395389513167,0,400,800,400,800,900,300,300,200,1000
80.83333333333334,928.3053943753728,0,400,800,400,800,900,300,300,200,1000
85.0,966.2927364974369,0,400,800,400,800,900,300,300,200,1000
89.16666666666667,1002.5941530846219,0,400,800,400,800,900,300,300,200,1000
93.33333333333334,1033.71422091835,0,400,800,400,800,900,300,300,200,1000
97.5,1040.4888439591055,0,400,800,400,800,900,300,300,200,1000
101.66666666666667,970.2882037683177,0,400,800,400,800,900,300,300,200,1000
105.83333333333334,727.2104337765602,0,400,800,400,800,900,300,300,200,1000
110.0,140.5669558666577,0,400,800,400,800,900,300,300,200,1000
10.0,29.333333333333332,0,300,300,500,500,200,1000,600,500,600
14.166666666666668,41.55555555555556,0,300,300,500,500,200,1000,600,500,600
18.333333333333336,53.77777777777778,0,300,300,500,500,200,1000,600,500,600
22.5,66.0,0,300,300,500,500,200,1000,600,500,600
26.666666666666668,78.22222222222221,0,300,300,500,500,200,1000,600,500,600
30.833333333333336,90.44444444444444,0,300,300,500,500,200,1000,600,500,600
35.0,102.66666666666666,0,300,300,500,500,200,1000,600,500,600
39.16666666666667,114.8888888888889,0,300,300,500,500,200,1000,600,500,600
43.333333333333336,559.0089225313853,0,300,300,500,500,200,1000,600,500,600
47.5,412.0947249446807,0,300,300,500,500,200,1000,600,500,600
51.66666666666667,441.4484687954023,0,300,300,500,500,200,1000,600,500,600
55.833333333333336,469.7055934237739,0,300,300,500,500,200,1000,600,500,600
60.0,496.8594870489093,0,300,300,500,500,200,1000,600,500,600
64.16666666666667,522.839235031705,0,300,300,500,500,200,1000,600,500,600
68.33333333333334,200.44444444444446,0,300,300,500,500,200,1000,600,500,600
72.5,212.66666666666666,0,300,300,500,500,200,1000,600,500,600
76.66666666666667,656.6950690490119,0,300,300,500,500,200,1000,600,500,600
80.83333333333334,682.0544013977718,0,300,300,500,500,200,1000,600,500,600
85.0,706.3338779286507,0,300,300,500,500,200,1000,600,500,600
89.16666666666667,729.4796456279506,0,300,300,500,500,200,1000,600,500,600
93.33333333333334,750.9675877921501,0,300,300,500,500,200,1000,600,500,600
97.5,765.8093339983776,0,300,300,500,500,200,1000,600,500,600
101.66666666666667,736.5607165405554,0,300,300,500,500,200,1000,600,500,600
105.83333333333334,533.8970259159968,0,300,300,500,500,200,1000,600,500,600
110.0,455.5770311095881,0,300,300,500,500,200,1000,600,500,600
10.0,40.0,5,100,500,900,1000,200,100,1000,900,1000
14.166666666666668,56.66666666666667,5,100,500,900,1000,200,100,1000,900,1000
18.333333333333336,73.33333333333334,5,100,500,900,1000,200,100,1000,900,1000
22.5,90.0,5,100,500,900,1000,200,100,1000,900,1000
26.666666666666668,106.66666666666667,5,100,500,900,1000,200,100,1000,900,1000
30.833333333333336,123.33333333333334,5,100,500,900,1000,200,100,1000,900,1000
35.0,140.0,5,100,500,900,1000,200,100,1000,900,1000
39.16666666666667,156.66666666666669,5,100,500,900,1000,200,100,1000,900,1000
43.333333333333336,173.33333333333334,5,100,500,900,1000,200,100,1000,900,1000
47.5,190.0,5,100,500,900,1000,200,100,1000,900,1000
51.66666666666667,206.66666666666669,5,100,500,900,1000,200,100,1000,900,1000
55.833333333333336,223.33333333333334,5,100,500,900,1000,200,100,1000,900,1000
60.0,240.0,5,100,500,900,1000,200,100,1000,900,1000
64.16666666666667,256.6666666666667,5,100,500,900,1000,200,100,1000,900,1000
68.33333333333334,273.33333333333337,5,100,500,900,1000,200,100,1000,900,1000
72.5,290.0,5,100,500,900,1000,200,100,1000,900,1000
76.66666666666667,306.6666666666667,5,100,500,900,1000,200,100,1000,900,1000
80.83333333333334,323.33333333333337,5,100,500,900,1000,200,100,1000,900,1000
85.0,340.0,5,100,500,900,1000,200,100,1000,900,1000
89.16666666666667,356.6666666666667,5,100,500,900,1000,200,100,1000,900,1000
93.33333333333334,373.33333333333337,5,100,500,900,1000,200,100,1000,900,1000
97.5,390.0,5,100,500,900,1000,200,100,1000,900,1000
101.66666666666667,406.6666666666667,5,100,500,900,1000,200,100,1000,900,1000
105.83333333333334,423.33333333333337,5,100,500,900,1000,200,100,1000,900,1000
110.0,440.0,5,100,500,900,1000,200,100,1000,900,1000
10.0,64.0,0,900,900,600,800,100,1000,400,100,800
14.166666666666668,90.66666666666669,0,900,900,600,800,100,1000,400,100,800
18.333333333333336,117.33333333333336,0,900,900,600,800,100,1000,400,100,800
22.5,144.0,0,900,900,600,800,100,1000,400,100,800
26.666666666666668,170.66666666666669,0,900,900,600,800,100,1000,400,100,800
30.833333333333336,197.33333333333337,0,900,900,600,800,100,1000,400,100,800
35.0,224.0,0,900,900,600,800,100,1000,400,100,800
39.16666666666667,250.6666666666667,0,900,900,600,800,100,1000,400,100,800
43.333333333333336,645.3779582318979,0,900,900,600,800,100,1000,400,100,800
47.5,701.2941773488892,0,900,900,600,800,100,1000,400,100,800
51.66666666666667,756.115625603752,0,900,900,600,800,100,1000,400,100,800
55.833333333333336,809.7107041993585,0,900,900,600,800,100,1000,400,100,800
60.0,860.7310623383883,0,900,900,600,800,100,1000,400,100,800
64.16666666666667,896.3697927515856,0,900,900,600,800,100,1000,400,100,800
68.33333333333334,835.3668589185044,0,900,900,600,800,100,1000,400,100,800
72.5,748.9653892898395,0,900,900,600,800,100,1000,400,100,800
76.66666666666667,782.1523735716876,0,900,900,600,800,100,1000,400,100,800
80.83333333333334,814.2617483700301,0,900,900,600,800,100,1000,400,100,800
85.0,845.2899858421131,0,900,900,600,800,100,1000,400,100,800
89.16666666666667,875.2069360350853,0,900,900,600,800,100,1000,400,100,800
93.33333333333334,903.7156228522133,0,900,900,600,800,100,1000,400,100,800
97.5,927.8957400645929,0,900,900,600,800,100,1000,400,100,800
101.66666666666667,922.4370983489505,0,900,900,600,800,100,1000,400,100,800
105.83333333333334,764.4253333320329,0,900,900,600,800,100,1000,400,100,800
110.0,227.6921693482924,0,900,900,600,800,100,1000,400,100,800
10.0,21.333333333333332,0,100,300,400,800,600,1000,700,800,200
14.166666666666668,30.222222222222225,0,100,300,400,800,600,1000,700,800,200
18.333333333333336,39.111111111111114,0,100,300,400,800,600,1000,700,800,200
22.5,48.0,0,100,300,400,800,600,1000,700,800,200
26.666666666666668,56.88888888888889,0,100,300,400,800,600,1000,700,800,200
30.833333333333336,65.77777777777779,0,100,300,400,800,600,1000,700,800,200
35.0,74.66666666666667,0,100,300,400,800,600,1000,700,800,200
39.16666666666667,83.55555555555557,0,100,300,400,800,600,1000,700,800,200
43.333333333333336,92.44444444444444,0,100,300,400,800,600,1000,700,800,200
47.5,101.33333333333333,0,100,300,400,800,600,1000,700,800,200
51.66666666666667,110.22222222222223,0,100,300,400,800,600,1000,700,800,200
55.833333333333336,119.11111111111111,0,100,300,400,800,600,1000,700,800,200
60.0,128.0,0,100,300,400,800,600,1000,700,800,200
64.16666666666667,136.88888888888889,0,100,300,400,800,600,1000,700,800,200
68.33333333333334,145.7777777777778,0,100,300,400,800,600,1000,700,800,200
72.5,154.66666666666666,0,100,300,400,800,600,1000,700,800,200
76.66666666666667,163.55555555555557,0,100,300,400,800,600,1000,700,800,200
80.83333333333334,172.44444444444446,0,100,300,400,800,600,1000,700,800,200
85.0,181.33333333333334,0,100,300,400,800,600,1000,700,800,200
89.16666666666667,190.22222222222223,0,100,300,400,800,600,1000,700,800,200
93.33333333333334,199.11111111111114,0,100,300,400,800,600,1000,700,800,200
97.5,208.0,0,100,300,400,800,600,1000,700,800,200
101.66666666666667,216.88888888888889,0,100,300,400,800,600,1000,700,800,200
105.83333333333334,225.7777777777778,0,100,300,400,800,600,1000,700,800,200
110.0,234.66666666666666,0,100,300,400,800,600,1000,700,800,200
10.0,56.0,8,1000,800,300,700,300,700,200,1000,600
14.166666666666668,79.33333333333333,8,1000,800,300,700,300,700,200,1000,600
18.333333333333336,102.66666666666667,8,1000,800,300,700,300,700,200,1000,600
22.5,125.99999999999999,8,1000,800,300,700,300,700,200,1000,600
26.666666666666668,149.33333333333334,8,1000,800,300,700,300,700,200,1000,600
30.833333333333336,172.66666666666666,8,1000,800,300,700,300,700,200,1000,600
35.0,196.0,8,1000,800,300,700,300,700,200,1000,600
39.16666666666667,219.33333333333334,8,1000,800,300,700,300,700,200,1000,600
43.333333333333336,242.66666666666666,8,1000,800,300,700,300,700,200,1000,600
47.5,266.0,8,1000,800,300,700,300,700,200,1000,600
51.66666666666667,289.3333333333333,8,1000,800,300,700,300,700,200,1000,600
55.833333333333336,312.6666666666667,8,1000,800,300,700,300,700,200,1000,600
60.0,336.0,8,1000,800,300,700,300,700,200,1000,600
64.16666666666667,359.3333333333333,8,1000,800,300,700,300,700,200,1000,600
68.33333333333334,382.6666666666667,8,1000,800,300,700,300,700,200,1000,600
72.5,406.0,8,1000,800,300,700,300,700,200,1000,600
76.66666666666667,429.3333333333333,8,1000,800,300,700,300,700,200,1000,600
80.83333333333334,452.6666666666667,8,1000,800,300,700,300,700,200,1000,600
85.0,475.99999999999994,8,1000,800,300,700,300,700,200,1000,600
89.16666666666667,499.3333333333333,8,1000,800,300,700,300,700,200,1000,600
93.33333333333334,522.6666666666667,8,1000,800,300,700,300,700,200,1000,600
97.5,546.0,8,1000,800,300,700,300,700,200,1000,600
101.66666666666667,569.3333333333334,8,1000,800,300,700,300,700,200,1000,600
105.83333333333334,592.6666666666666,8,1000,800,300,700,300,700,200,1000,600
110.0,616.0,8,1000,800,300,700,300,700,200,1000,600
10.0,40.0,4,300,300,900,700,500,1000,700,900,100
14.166666666666668,56.66666666666667,4,300,300,900,700,500,1000,700,900,100
18.333333333333336,73.33333333333334,4,300,300,900,700,500,1000,700,900,100
22.5,90.0,4,300,300,900,700,500,1000,700,900,100
26.666666666666668,106.66666666666667,4,300,300,900,700,500,1000,700,900,100
30.833333333333336,123.33333333333334,4,300,300,900,700,500,1000,700,900,100
35.0,140.0,4,300,300,900,700,500,1000,700,900,100
39.16666666666667,156.66666666666669,4,300,300,900,700,500,1000,700,900,100
43.333333333333336,173.33333333333334,4,300,300,900,700,500,1000,700,900,100
47.5,190.0,4,300,300,900,700,500,1000,700,900,100
51.66666666666667,206.66666666666669,4,300,300,900,700,500,1000,700,900,100
55.833333333333336,223.33333333333334,4,300,300,900,700,500,1000,700,900,100
60.0,240.0,4,300,300,900,700,500,1000,700,900,100
64.16666666666667,256.6666666666667,4,300,300,900,700,500,1000,700,900,100
68.33333333333334,273.33333333333337,4,300,300,900,700,500,1000,700,900,100
72.5,290.0,4,300,300,900,700,500,1000,700,900,100
76.66666666666667,306.6666666666667,4,300,300,900,700,500,1000,700,900,100
80.83333333333334,323.33333333333337,4,300,300,900,700,500,1000,700,900,100
85.0,340.0,4,300,300,900,700,500,1000,700,900,100
89.16666666666667,356.6666666666667,4,300,300,900,700,500,1000,700,900,100
93.33333333333334,373.33333333333337,4,300,300,900,700,500,1000,700,900,100
97.5,390.0,4,300,300,900,700,500,1000,700,900,100
101.66666666666667,406.6666666666667,4,300,300,900,700,500,1000,700,900,100
105.83333333333334,423.33333333333337,4,300,300,900,700,500,1000,700,900,100
110.0,440.0,4,300,300,900,700,500,1000,700,900,100
10.0,61.333333333333336,0,700,600,1000,900,100,400,900,400,1000
14.166666666666668,86.8888888888889,0,700,600,1000,900,100,400,900,400,1000
18.333333333333336,112.44444444444447,0,700,600,1000,900,100,400,900,400,1000
22.5,138.0,0,700,600,1000,900,100,400,900,400,1000
26.666666666666668,163.55555555555557,0,700,600,1000,900,100,400,900,400,1000
30.833333333333336,189.11111111111114,0,700,600,1000,900,100,400,900,400,1000
35.0,214.66666666666669,0,700,600,1000,900,100,400,900,400,1000
39.16666666666667,240.22222222222226,0,700,600,1000,900,100,400,900,400,1000
43.333333333333336,265.7777777777778,0,700,600,1000,900,100,400,900,400,1000
47.5,291.33333333333337,0,700,600,1000,900,100,400,900,400,1000
51.66666666666667,316.8888888888889,0,700,600,1000,900,100,400,900,400,1000
55.833333333333336,342.44444444444446,0,700,600,1000,900,100,400,900,400,1000
60.0,368.0,0,700,600,1000,900,100,400,900,400,1000
64.16666666666667,393.5555555555556,0,700,600,1000,900,100,400,900,400,1000
68.33333333333334,419.1111111111112,0,700,600,1000,900,100,400,900,400,1000
72.5,444.6666666666667,0,700,600,1000,900,100,400,900,400,1000
76.66666666666667,470.2222222222223,0,700,600,1000,900,100,400,900,400,1000
80.83333333333334,495.7777777777779,0,700,600,1000,900,100,400,900,400,1000
85.0,521.3333333333334,0,700,600,1000,900,100,400,900,400,1000
89.16666666666667,546.8888888888889,0,700,600,1000,900,100,400,900,400,1000
93.33333333333334,572.4444444444446,0,700,600,1000,900,100,400,900,400,1000
97.5,598.0,0,700,600,1000,900,100,400,900,400,1000
101.66666666666667,623.5555555555557,0,700,600,1000,900,100,400,900,400,1000
105.83333333333334,649.1111111111112,0,700,600,1000,900,100,400,900,400,1000
110.0,674.6666666666667,0,700,600,1000,900,100,400,900,400,1000
10.0,37.333333333333336,0,300,900,200,400,600,200,800,800,100
14.166666666666668,52.88888888888889,0,300,900,200,400,600,200,800,800,100
